,t,stimstate,Qm,Vm,"('m', 'Ih')","('m', 'Im')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'SKv31')",Cm,iax
191,0.004750000000000034,1.0,-0.0007635038517047502,-56.58774628216086,2.11096332718212e-06,8.704193659032626e-06,0.002150714469534886,0.0007012487666843186,4.5782685192689115e-06,0.013492388403272439,8.623565429830645e-15
192,0.004775000000000034,1.0,-0.0007635728915545329,-56.592676074039375,2.1226724505966473e-06,8.74868543860138e-06,0.002161644301511617,0.0007050658535421102,4.601684966584693e-06,0.013492433023587038,8.666311649030999e-15
193,0.004800000000000034,1.0,-0.0007636419130794612,-56.59760455743596,2.1343874591857943e-06,8.79316343953436e-06,0.0021725700527180656,0.0007088840725260893,4.62509436853247e-06,0.013492477624287224,8.709031979481866e-15
194,0.004825000000000035,1.0,-0.0007637109162843336,-56.602531732693244,2.1461083513804897e-06,8.83762766523579e-06,0.002183491724126601,0.0007127034233129257,4.648496726938267e-06,0.013492522205384308,8.751726427250661e-15
195,0.004850000000000036,1.0,-0.0007637799011739471,-56.60745760015378,2.157835125612161e-06,8.882078119108153e-06,0.0021944093167095106,0.0007165239055793586,4.6718920436278735e-06,0.013492566766889603,8.794394998392466e-15
196,0.0048750000000000356,1.0,-0.000763848867753098,-56.612382160159996,2.1695677803127364e-06,8.926514804555827e-06,0.0022053228314389732,0.0007203455190021965,4.695280320426508e-06,0.013492611308814411,8.8370376989508e-15
197,0.004900000000000036,1.0,-0.000763917816026581,-56.6173054130543,2.1813063139146445e-06,8.97093772498144e-06,0.002216232269287098,0.0007241682632583647,4.718661559159155e-06,0.01349265583117002,8.879654534957554e-15
198,0.004925000000000036,1.0,-0.0007639867459991894,-56.622227359178936,2.193050724849621e-06,9.015346883785875e-06,0.0022271376312258985,0.0007279921380248104,4.742035761650057e-06,0.013492700333967714,8.922245512434216e-15
199,0.004950000000000037,1.0,-0.0007640556576757158,-56.62714799887611,2.2048010115510928e-06,9.05974228436949e-06,0.002238038918227293,0.0007318171429786926,4.765402929723224e-06,0.013492744817218768,8.96481063739189e-15
200,0.004975000000000037,1.0,-0.0007641245510609512,-56.632067332487935,2.2165571724517944e-06,9.104123930133313e-06,0.0022489361312631045,0.0007356432777970969,4.788763065202093e-06,0.01349278928093445,9.007349915831932e-15
201,0.005000000000000037,1.0,-0.0007641934261596857,-56.636985360356434,2.228319205984958e-06,9.148491824476634e-06,0.0022598292713050722,0.0007394705421573207,4.812116169909868e-06,0.013492833725126014,9.049863353746181e-15
202,0.005025000000000038,1.0,-0.0007642622829767075,-56.641902082823506,2.2400871105855094e-06,9.19284597079701e-06,0.002270718339324841,0.0007432989357366355,4.835462245669012e-06,0.013492878149804717,9.092350957117968e-15
203,0.005050000000000038,1.0,-0.0007643311215168044,-56.64681750023102,2.251860884688876e-06,9.237186372492671e-06,0.0022816033362939715,0.0007471284582124774,4.858801294301756e-06,0.01349292255498179,9.134812731921694e-15
204,0.005075000000000039,1.0,-0.0007643999417847625,-56.65173161292073,2.2636405267285916e-06,9.281513032961318e-06,0.0022924842631839295,0.0007509591092623515,4.882133317629929e-06,0.013492966940668476,9.17724868412409e-15
205,0.0051000000000000385,1.0,-0.0007644687437853665,-56.6566444212343,2.2754260351410813e-06,9.325825955598917e-06,0.002303361120966085,0.000754790888563832,4.905458317474787e-06,0.013493011306875984,9.21965881968431e-15
206,0.005125000000000039,1.0,-0.0007645375275234005,-56.6615559255133,2.287217408360875e-06,9.370125143802109e-06,0.0023142339106117247,0.0007586237957946098,4.928776295657015e-06,0.013493055653615544,9.262043144554075e-15
207,0.00515000000000004,1.0,-0.000764606293003647,-56.66646612609922,2.2990146448253973e-06,9.414410600964604e-06,0.002325102633092039,0.0007624578306323975,4.952087253997237e-06,0.01349309998089836,9.304401664678624e-15
208,0.00517500000000004,1.0,-0.0007646750402308869,-56.671375023333496,2.3108177429701743e-06,9.458682330480788e-06,0.002335967289378123,0.0007662929927550243,4.975391194315336e-06,0.013493144288735623,9.346734385996323e-15
209,0.0052000000000000405,1.0,-0.0007647437692099005,-56.676282617557405,2.322626701233631e-06,9.502940335744514e-06,0.002346827880441001,0.0007701292818403883,4.998688118430622e-06,0.01349318857713853,9.38904131443993e-15
210,0.00522500000000004,1.0,-0.0007648124799454669,-56.68118890911221,2.3344415180522896e-06,9.547184620147915e-06,0.0023576844072515754,0.0007739666975665046,5.021978028162345e-06,0.01349323284611826,9.431322455936318e-15
211,0.005250000000000041,1.0,-0.0007648811724423633,-56.686093898339024,2.3462621918643718e-06,9.591415187083793e-06,0.0023685368707806785,0.0007778052396114573,5.045260925329183e-06,0.013493277095685988,9.473577816407104e-15
212,0.005275000000000041,1.0,-0.0007649498467053662,-56.69099758557892,2.358088721107396e-06,9.635632039943227e-06,0.0023793852719990465,0.0007816449076533992,5.068536811749244e-06,0.01349332132585288,9.51580740176907e-15
213,0.005300000000000042,1.0,-0.0007650185027392507,-56.695899971172864,2.3699211042205816e-06,9.679835182115578e-06,0.0023902296118773064,0.0007854857013706002,5.091805689240236e-06,0.013493365536630088,9.558011217933786e-15
214,0.005325000000000042,1.0,-0.0007650871405487912,-56.700801055461724,2.381759339642442e-06,9.72402461699207e-06,0.002401069891386027,0.0007893276204413511,5.115067559619465e-06,0.01349340972802877,9.600189270809315e-15
215,0.005350000000000042,1.0,-0.0007651557601387598,-56.70570083878632,2.3936034258131947e-06,9.768200347961015e-06,0.002411906111495656,0.0007931706645441074,5.1383224247038365e-06,0.013493453900060052,9.642341566298799e-15
216,0.005375000000000043,1.0,-0.0007652243615139283,-56.71059932148734,2.4054533611723494e-06,9.812362378411394e-06,0.0024227382731765697,0.0007970148333573454,5.161570286309856e-06,0.013493498052735071,9.684468110302717e-15
217,0.005400000000000043,1.0,-0.0007652929446790671,-56.715496503905385,2.4173091441599146e-06,9.856510711730473e-06,0.002433566377399047,0.0008008601265596108,5.184811146253289e-06,0.01349354218606496,9.726568908717423e-15
218,0.0054250000000000435,1.0,-0.0007653615096389449,-56.720392386381015,2.429170773217603e-06,9.900645351304997e-06,0.00244439042513326,0.0008047065438296133,5.208045006349671e-06,0.01349358630006082,9.768643967436382e-15
219,0.005450000000000044,1.0,-0.0007654300563983299,-56.725286969254675,2.4410382467864193e-06,9.944766300521186e-06,0.0024552104173492947,0.0008085540848460838,5.231271868414306e-06,0.01349363039473376,9.81069329235006e-15
220,0.005475000000000044,1.0,-0.0007654985849619886,-56.730180252866695,2.4529115633066572e-06,9.988873562764741e-06,0.002466026355017167,0.0008124027492878222,5.254491734261589e-06,0.013493674470094889,9.852716889347057e-15
221,0.005500000000000045,1.0,-0.0007655670953346863,-56.735072237557375,2.464790721221525e-06,1.0032967141419654e-05,0.002476838239106771,0.0008162525368337925,5.277704605705857e-06,0.013493718526155284,9.894714764313014e-15
222,0.005525000000000045,1.0,-0.0007656355875211872,-56.73996292366688,2.476675718972311e-06,1.007704703987058e-05,0.002487646070587929,0.0008201034471629322,5.300910484560874e-06,0.01349376256292603,9.936686923131803e-15
223,0.005550000000000045,1.0,-0.0007657040615262541,-56.74485231153531,2.4885665550032205e-06,1.012111326150047e-05,0.0024984498504303544,0.0008239554799543909,5.324109372639837e-06,0.0134938065804182,9.978633371685689e-15
224,0.005575000000000045,1.0,-0.0007657725173546491,-56.749740401502656,2.5004632277565365e-06,1.0165165809691755e-05,0.0025092495796036882,0.0008278086348872914,5.347301271755713e-06,0.013493850578642866,1.002055411585551e-14
225,0.005600000000000046,1.0,-0.0007658409550111323,-56.75462719390887,2.5123657356750376e-06,1.0209204687826349e-05,0.0025200452590774507,0.0008316629116408729,5.3704861837209e-06,0.013493894557611075,1.0062449161520373e-14
226,0.005625000000000047,1.0,-0.0007659093745004634,-56.759512689093754,2.5242740772032117e-06,1.0253229899285639e-05,0.002530836889821102,0.0008355183098944434,5.3936641103473955e-06,0.013493938517333881,1.0104318514559002e-14
227,0.0056500000000000465,1.0,-0.0007659777758274,-56.76439688739708,2.536188250786045e-06,1.0297241447449321e-05,0.002541624472803981,0.0008393748293274754,5.416835053446799e-06,0.013493982457822316,1.0146162180848874e-14
228,0.005675000000000047,1.0,-0.0007660461589966993,-56.7692797891585,2.548108254867808e-06,1.0341239335696574e-05,0.0025524080089953543,0.0008432324696194144,5.439999014830143e-06,0.013494026379087424,1.0187980166267279e-14
229,0.005700000000000047,1.0,-0.0007661145240131167,-56.77416139471758,2.560034087894482e-06,1.038522356740723e-05,0.0025631874993643916,0.00084709123044987,5.463155996308058e-06,0.013494070281140216,1.022977247669097e-14
230,0.005725000000000048,1.0,-0.0007661828708814068,-56.779041704413814,2.5719657483113324e-06,1.0429194145959429e-05,0.0025739629448801532,0.000850951111498473,5.4863059996909465e-06,0.013494114163991716,1.0271539117996712e-14
231,0.0057500000000000485,1.0,-0.0007662511996063227,-56.783920718586586,2.583903234564119e-06,1.0473151074729622e-05,0.0025847343465116275,0.0008548121124449703,5.509449026788306e-06,0.01349415802765293,1.031328009606129e-14
232,0.005775000000000048,1.0,-0.0007663195101926165,-56.788798437575224,2.5958465450990994e-06,1.0517094357094916e-05,0.0025955017052277057,0.0008586742329692256,5.532585079409741e-06,0.013494201872134855,1.0354995416761563e-14
233,0.005800000000000049,1.0,-0.0007663878026450385,-56.79367486171895,2.6077956783642462e-06,1.0561023996430732e-05,0.002606265021997169,0.0008625374727511233,5.555714159363951e-06,0.013494245697448476,1.0396685085975314e-14
234,0.005825000000000049,1.0,-0.0007664560769683388,-56.79854999135689,2.6197506328055927e-06,1.060493999611314e-05,0.0026170242977887263,0.0008664018314706161,5.578836268459574e-06,0.013494289503604782,1.0438349109580714e-14
235,0.00585000000000005,1.0,-0.0007665243331672655,-56.803423826828116,2.6317114068708865e-06,1.064884235951653e-05,0.00262777953357099,0.0008702673088078213,5.6019514085045155e-06,0.013494333290614745,1.0479987493456734e-14
236,0.0058750000000000495,1.0,-0.0007665925712465656,-56.80829636847156,2.6436779990083726e-06,1.0692731090013607e-05,0.002638530730312462,0.0008741339044429247,5.625059581306447e-06,0.013494377058489335,1.0521600243483789e-14
237,0.00590000000000005,1.0,-0.0007666607912109852,-56.813167616626146,2.655650407666792e-06,1.0736606190978894e-05,0.002649277888981572,0.0008780016180561325,5.648160788672308e-06,0.013494420807239501,1.0563187365543012e-14
238,0.005925000000000051,1.0,-0.0007667289930652687,-56.81803757163061,2.667628631295384e-06,1.0780467665784069e-05,0.00266002101054664,0.0008818704493277678,5.671255032408975e-06,0.013494464536876197,1.0604748865517328e-14
239,0.005950000000000051,1.0,-0.0007667971768141598,-56.82290623382369,2.6796126683426616e-06,1.0824315517800299e-05,0.0026707600959759137,0.0008857403979382216,5.6943423143225915e-06,0.01349450824741037,1.0646284749291226e-14
240,0.0059750000000000515,1.0,-0.0007668653424624006,-56.82777360354399,2.691602517258856e-06,1.0868149750398236e-05,0.0026814951462375176,0.0008896114635680018,5.717422636219071e-06,0.013494551938852942,1.0687795022750487e-14
241,0.006000000000000051,1.0,-0.0007669334900147322,-56.83263968113005,2.703598176494697e-06,1.091197036694802e-05,0.002692226162299504,0.0008934836458976844,5.74049599990376e-06,0.013494595611214844,1.0729279691782954e-14
242,0.006025000000000052,1.0,-0.0007670016194758943,-56.8375044669203,2.7155996444989607e-06,1.0955777370819277e-05,0.002702953145129827,0.000897356944607962,5.76356240718161e-06,0.013494639264506994,1.077073876227908e-14
243,0.006050000000000053,1.0,-0.0007670697308506255,-56.84236796125309,2.727606919724594e-06,1.0999570765381123e-05,0.0027136760956963444,0.0009012313593794995,5.786621859857004e-06,0.013494682898740298,1.0812172240130557e-14
244,0.006075000000000053,1.0,-0.0007671378241436632,-56.84723016446672,2.7396200006213644e-06,1.1043350553999846e-05,0.0027243950149668152,0.0009051068898931743,5.809674359734097e-06,0.013494726513925652,1.0853580131231997e-14
245,0.006100000000000053,1.0,-0.0007672058993597438,-56.85209107689935,2.7516388856419866e-06,1.108711674004469e-05,0.0027351099039089133,0.000908983535829884,5.832719908616479e-06,0.013494770110073958,1.0894962441480243e-14
246,0.006125000000000053,1.0,-0.0007672739565036019,-56.85695069888909,2.7636635732384455e-06,1.1130869326880921e-05,0.002745820763490215,0.0009128612968705946,5.855758508307344e-06,0.013494813687196093,1.093631917677491e-14
247,0.006150000000000054,1.0,-0.0007673419955799714,-56.86180903077391,2.7756940618619927e-06,1.1174608317874455e-05,0.0027565275946782107,0.0009167401726963885,5.878790160609487e-06,0.013494857245302938,1.0977650343018421e-14
248,0.006175000000000054,1.0,-0.0007674100165935846,-56.86666607289179,2.7877303499668325e-06,1.1218333716389543e-05,0.002767230398440281,0.0009206201629884164,5.9018148673251385e-06,0.013494900784405352,1.1018955946115444e-14
249,0.006200000000000054,1.0,-0.0007674780195491731,-56.87152182558052,2.799772436006437e-06,1.1262045525791073e-05,0.002777929175743721,0.0009245012674278972,5.924832630256134e-06,0.013494944304514204,1.1060235991974625e-14
250,0.006225000000000055,1.0,-0.0007675460044514669,-56.87637628917787,2.8118203184347737e-06,1.130574374944343e-05,0.0027886239275557393,0.0009283834856961662,5.947843451203743e-06,0.013494987805640343,1.1101490486506906e-14
251,0.006250000000000055,1.0,-0.0007676139713051948,-56.881229464021494,2.8238739957050753e-06,1.1349428390708187e-05,0.0027993146548434228,0.0009322668174746269,5.970847331969175e-06,0.01349503128779461,1.11427194356268e-14
252,0.006275000000000056,1.0,-0.0007676819201150845,-56.88608135044897,2.8359334662723e-06,1.139309945294756e-05,0.002810001358573797,0.000936151262444751,5.993844274352906e-06,0.013495074750987848,1.118388966829127e-14
253,0.0063000000000000556,1.0,-0.0007677498508858625,-56.89093194879781,2.847998728591902e-06,1.1436756939523255e-05,0.0028206840397137765,0.0009400368202880783,6.016834280155018e-06,0.01349511819523087,1.1224951228830534e-14
254,0.006325000000000056,1.0,-0.000767817763622254,-56.89578125940538,2.8600697811185998e-06,1.1480400853795326e-05,0.0028313626992301786,0.0009439234906863134,6.039817351175028e-06,0.013495161620534508,1.126598738565358e-14
255,0.006350000000000057,1.0,-0.0007678856583289832,-56.900629282609025,2.872146622308838e-06,1.1524031199124464e-05,0.0028420373380897337,0.0009478112733211322,6.062793489212392e-06,0.01349520502690957,1.1306998144806101e-14
256,0.006375000000000057,1.0,-0.0007679535350107726,-56.905476018745965,2.8842292506183237e-06,1.1567647978869708e-05,0.0028527079572590744,0.0009517001678743756,6.085762696065668e-06,0.013495248414366855,1.1347983512337042e-14
257,0.0064000000000000576,1.0,-0.0007680213936723441,-56.910321468153334,2.8963176645044943e-06,1.161125119638845e-05,0.0028633745577047354,0.0009555901740279524,6.108724973533353e-06,0.013495291782917166,1.1388943494298891e-14
258,0.006425000000000057,1.0,-0.0007680892343184179,-56.91516563116819,2.9084118624240467e-06,1.165484085503986e-05,0.0028740371403931644,0.0009594812914638394,6.131680323413214e-06,0.013495335132571284,1.1429878096747793e-14
259,0.006450000000000058,1.0,-0.0007681570569537131,-56.92000850812752,2.9205118428341722e-06,1.1698416958180316e-05,0.0028846957062907117,0.0009633735198640814,6.154628747502955e-06,0.01349537846333999,1.1470787325743135e-14
260,0.006475000000000058,1.0,-0.000768224861582948,-56.92485009936821,2.9326176041925573e-06,1.1741979509165699e-05,0.0028953502563636158,0.0009672668589107915,6.177570247599385e-06,0.013495421775234051,1.1511671187348271e-14
261,0.006500000000000059,1.0,-0.0007682926482108391,-56.929690405227035,2.944729144957382e-06,1.178552851135138e-05,0.002906000791578042,0.0009711613082862471,6.200504825499084e-06,0.013495465068264236,1.155252968763045e-14
262,0.006525000000000059,1.0,-0.0007683604168421022,-56.93452942604071,2.9568464635873224e-06,1.1829063968093366e-05,0.002916647312900057,0.0009750568676727456,6.223432482998403e-06,0.013495508342441303,1.1593362832660804e-14
263,0.006550000000000059,1.0,-0.0007684281674814515,-56.939367162145885,2.9689695585415486e-06,1.1872585882744886e-05,0.0029272898212956283,0.000978953536752652,6.2463532218927995e-06,0.013495551597775986,1.163417062851413e-14
264,0.00657500000000006,1.0,-0.0007684959001335999,-56.944203613879075,2.9810984282797254e-06,1.1916094258658666e-05,0.002937928317730613,0.0009828513152084477,6.269267043977667e-06,0.013495594834279034,1.1674953081269574e-14
265,0.00660000000000006,1.0,-0.0007685636148032596,-56.94903878157673,2.9932330712620125e-06,1.1959589099188063e-05,0.002948562803170806,0.0009867502027226824,6.292173951047838e-06,0.013495638051961176,1.1715710197010626e-14
266,0.0066250000000000605,1.0,-0.0007686313114951414,-56.95387266557522,3.0053734859490647e-06,1.2003070407684801e-05,0.002959193278581879,0.0009906501989780216,6.315073944897749e-06,0.013495681250833138,1.1756441981824593e-14
267,0.006650000000000061,1.0,-0.0007686989902139546,-56.95870526621084,3.0175196708007895e-06,1.2046538187500099e-05,0.0029698197449294175,0.0009945513036571504,6.337967027321279e-06,0.013495724430905626,1.179714844180304e-14
268,0.006675000000000061,1.0,-0.0007687666509644075,-56.96353658381978,3.029671624277587e-06,1.2089992441984674e-05,0.0029804422031789075,0.0009984535164428703,6.360853200112074e-06,0.013495767592189352,1.1837829583042087e-14
269,0.006700000000000062,1.0,-0.0007688342937512073,-56.96836661873812,3.0418293448415945e-06,1.2133433174487617e-05,0.0029910606542957485,0.001002356837018099,6.383732465063056e-06,0.013495810734695019,1.1878485411642652e-14
270,0.006725000000000062,1.0,-0.0007689019185790599,-56.97319537130191,3.0539928309554446e-06,1.2176860388358637e-05,0.0030016750992452415,0.0010062612650657734,6.406604823966918e-06,0.013495853858433313,1.1919115933709484e-14
271,0.006750000000000062,1.0,-0.0007689695254526701,-56.97802284184707,3.0661620810810203e-06,1.2220274086944701e-05,0.003012285538992588,0.001010166800268947,6.429470278615957e-06,0.013495896963414925,1.195972115535225e-14
272,0.006775000000000063,1.0,-0.000769037114376741,-56.98284903070946,3.078337093680697e-06,1.2263674273594518e-05,0.003022891974502891,0.0010140734423107892,6.452328830801746e-06,0.013495940049650518,1.2000301082685343e-14
273,0.006800000000000063,1.0,-0.000769104685355975,-56.98767393822483,3.0905178672173436e-06,1.2307060951655174e-05,0.0030334944067411658,0.0010179811908744404,6.475180482315795e-06,0.013495983117150766,1.2040855721827493e-14
274,0.006825000000000064,1.0,-0.0007691722383950735,-56.992497564728865,3.1027044001543233e-06,1.2350434124472133e-05,0.003044092836672317,0.0010218900456432543,6.4980252349490514e-06,0.013496026165926331,1.2081385078902586e-14
275,0.0068500000000000635,1.0,-0.000769239773498736,-56.99731991055716,3.1148966909567407e-06,1.2393793795390362e-05,0.0030546872652611736,0.0010258000063006034,6.520863090491742e-06,0.01349606919598786,1.2121889160038976e-14
276,0.006875000000000064,1.0,-0.0007693072906716612,-57.002140976045204,3.1270947380876974e-06,1.2437139967754329e-05,0.0030652776934724543,0.0010297110725299282,6.543694050734027e-06,0.013496112207345999,1.2162367971370182e-14
277,0.006900000000000064,1.0,-0.0007693747899185466,-57.00696076152842,3.1392985400132874e-06,1.2480472644909123e-05,0.00307586412227079,0.001033623244014737,6.566518117465509e-06,0.013496155200011382,1.2202821519034618e-14
278,0.006925000000000065,1.0,-0.0007694422712440883,-57.01177926734214,3.1515080951975984e-06,1.2523791830197096e-05,0.0030864465526207006,0.0010375365204387027,6.5893352924753975e-06,0.013496198173994637,1.2243249809175447e-14
279,0.0069500000000000655,1.0,-0.0007695097346529815,-57.016596493821616,3.1637234021064617e-06,1.256709752696122e-05,0.00309702498548663,0.001041450901485517,6.612145577552176e-06,0.013496241129306384,1.228365284794093e-14
280,0.006975000000000065,1.0,-0.0007695771801499201,-57.021412441302004,3.1759444592049506e-06,1.2610389738542857e-05,0.0031075994218329114,0.0010453663868389882,6.634948974484266e-06,0.013496284065957239,1.2324030641484523e-14
281,0.007000000000000066,1.0,-0.0007696446077395965,-57.02622711011838,3.188171264959882e-06,1.265366846828287e-05,0.0031181698626237906,0.0010492829761829434,6.6577454850595315e-06,0.0134963269839578,1.2364383195964699e-14
282,0.007025000000000066,1.0,-0.0007697120174267022,-57.03104050060573,3.2004038178385686e-06,1.2696933719521624e-05,0.003128736308823401,0.0010532006692013747,6.6805351110652756e-06,0.013496369883318666,1.2404710517545284e-14
283,0.007050000000000067,1.0,-0.0007697794092159276,-57.03585261309895,3.2126421163075613e-06,1.2740185495598994e-05,0.003139298761395801,0.0010571194655782925,6.703317854288575e-06,0.013496412764050426,1.2445012612395048e-14
284,0.007075000000000067,1.0,-0.0007698467831119613,-57.04066344793287,3.2248861588351595e-06,1.278342379985324e-05,0.003149857221304938,0.0010610393649978242,6.7260937165159485e-06,0.013496455626163657,1.2485289486688382e-14
285,0.007100000000000067,1.0,-0.0007699141391194913,-57.045473005442204,3.2371359438889e-06,1.2826648635623244e-05,0.003160411689514659,0.0010649603671441157,6.748862699533356e-06,0.013496498469668937,1.2525541146604486e-14
286,0.007125000000000068,1.0,-0.0007699814772432044,-57.050281285961596,3.2493914699368126e-06,1.286986000624517e-05,0.0031709621669887356,0.001068882471701526,6.77162480512653e-06,0.013496541294576829,1.2565767598328617e-14
287,0.007150000000000068,1.0,-0.0007700487974877857,-57.05508828982562,3.2616527354486765e-06,1.2913057915056905e-05,0.0031815086546908154,0.0010728056783543848,6.794380035080811e-06,0.013496584100897888,1.2605968848050416e-14
288,0.0071750000000000685,1.0,-0.000770116099905124,-57.059888727565294,3.273920039709028e-06,1.2956242794259796e-05,0.0031920512180872614,0.0010767299951385638,6.81712859281687e-06,0.01349662814069046,1.2646181929219794e-14
289,0.007200000000000068,1.0,-0.0007701833844800436,-57.06468588669476,3.2861934952684584e-06,1.2999414809787963e-05,0.0032025898825916287,0.001080655424906155,6.839870556574716e-06,0.013496672635845001,1.2686383835929377e-14
290,0.007225000000000069,1.0,-0.0007702506512172139,-57.06948177405829,3.2984731004866476e-06,1.3042573964784529e-05,0.003213124649131263,0.0010845819673388382,6.8626059280564485e-06,0.01349671711172506,1.2726560532038818e-14
291,0.00725000000000007,1.0,-0.0007703179001213027,-57.074276389988704,3.3107588537275707e-06,1.3085720262389762e-05,0.003223655518633419,0.001088509622118458,6.8853347089639575e-06,0.013496761568341543,1.2766712023769872e-14
292,0.00727500000000007,1.0,-0.0007703851311969768,-57.07906973481871,3.3230507533532017e-06,1.3128853705745496e-05,0.0032341824920252733,0.001092438388926877,6.9080569009984315e-06,0.01349680600570537,1.280683831735032e-14
293,0.00730000000000007,1.0,-0.0007704523444489024,-57.08386180888098,3.3353487977260313e-06,1.3171974297992915e-05,0.003244705570233923,0.001096368267446026,6.930772505861016e-06,0.013496850423827441,1.284693941901273e-14
294,0.00732500000000007,1.0,-0.0007705195398817434,-57.08865261250805,3.3476529852103295e-06,1.3215082042270367e-05,0.003255224754186363,0.0011002992573579504,6.953481525252154e-06,0.013496894822718649,1.2887015334996238e-14
295,0.007350000000000071,1.0,-0.0007705867175001632,-57.0934421460324,3.3599633141696223e-06,1.325817694171775e-05,0.0032657400448095077,0.0011042313583447638,6.976183960871918e-06,0.013496939202389877,1.2927066071545081e-14
296,0.007375000000000072,1.0,-0.0007706538773088239,-57.09823040978642,3.372279782967952e-06,1.330125899947213e-05,0.003276251443030183,0.0011081645700886952,6.998879814420171e-06,0.013496983562852007,1.2967091634909099e-14
297,0.0074000000000000715,1.0,-0.0007707210193123867,-57.103017404102395,3.3846023899711434e-06,1.3344328218672123e-05,0.0032867589497751217,0.001112098892272041,7.021569087596077e-06,0.013497027904115914,1.30070920313441e-14
298,0.007425000000000072,1.0,-0.0007707881435155108,-57.10780312931256,3.3969311335442744e-06,1.338738460245461e-05,0.0032972625659709784,0.0011160343245771155,7.044251782098589e-06,0.013497072226192449,1.3047067267111604e-14
299,0.007450000000000072,1.0,-0.000770855249922855,-57.11258758574904,3.409266012051674e-06,1.3430428153955835e-05,0.0033077622925443166,0.0011199708666863983,7.066927899626127e-06,0.013497116529092473,1.3087017348478649e-14
300,0.007475000000000073,1.0,-0.0007709223385390762,-57.117370773743886,3.4216070238607207e-06,1.3473458876312492e-05,0.003318258130421608,0.0011239085182824353,7.089597441876739e-06,0.013497160812826824,1.3126942281718298e-14
301,0.007500000000000073,1.0,-0.0007709894093688309,-57.12215269362904,3.4339541673380436e-06,1.3516476772658451e-05,0.003328750080529234,0.00112784727904784,7.112260410548099e-06,0.013497205077406352,1.3166842073109513e-14
302,0.007525000000000073,1.0,-0.0007710564624167738,-57.1269333457364,3.4463074408495214e-06,1.3559481846128043e-05,0.0033392381437934962,0.0011317871486652925,7.1349168073373476e-06,0.013497249322841881,1.3206716728936526e-14
303,0.007550000000000074,1.0,-0.0007711234976875587,-57.13171273039774,3.4586668427640866e-06,1.3602474099854957e-05,0.0033497223211406166,0.0011357281268175891,7.157566633941254e-06,0.01349729354914423,1.324656625549018e-14
304,0.007575000000000074,1.0,-0.0007711905151858379,-57.13649084794476,3.471032371448651e-06,1.3645453536972247e-05,0.0033602026134967023,0.0011396702131875442,7.180209892056379e-06,0.013497337756324218,1.3286390659066695e-14
305,0.007600000000000075,1.0,-0.000771257514916263,-57.1412676987091,3.4834040252706415e-06,1.368842016061342e-05,0.003370679021787793,0.0011436134074581366,7.202846583378748e-06,0.013497381944392645,1.3326189945968252e-14
306,0.007625000000000074,1.0,-0.0007713244968834838,-57.14604328302229,3.4957818025992727e-06,1.3731373973909172e-05,0.003381151546939837,0.0011475577093124122,7.2254767096036895e-06,0.013497426113360314,1.3365964122503027e-14
307,0.007650000000000075,1.0,-0.0007713914610921496,-57.150817601215756,3.508165701804276e-06,1.3774314979990651e-05,0.0033916201898786906,0.001151503118433435,7.24810027242665e-06,0.013497470263238017,1.3405713194985049e-14
308,0.007675000000000076,1.0,-0.0007714584075469077,-57.1555906536209,3.5205557212546287e-06,1.3817243181988373e-05,0.0034020849515301187,0.001155449634504385,7.2707172735422146e-06,0.013497514394036528,1.3445437169734144e-14
309,0.007700000000000076,1.0,-0.000771525336252405,-57.16036244056897,3.532951859321096e-06,1.3860158583031134e-05,0.0034125458328198065,0.0011593972572085573,7.293327714644762e-06,0.01349755850576663,1.3485136053076652e-14
310,0.007725000000000076,1.0,-0.0007715922472132866,-57.16513296239117,3.545354114372413e-06,1.390306118624927e-05,0.003423002834673336,0.0011633459862293145,7.315931597428136e-06,0.01349760259843908,1.3524809851344305e-14
311,0.007750000000000076,1.0,-0.0007716591404341968,-57.16990221941861,3.5577624847803786e-06,1.3945950994771392e-05,0.0034334559580162212,0.0011672958212500856,7.338528923585974e-06,0.013497646672064646,1.3564458570875047e-14
312,0.007775000000000077,1.0,-0.0007717260159197784,-57.17467021198232,3.57017696891731e-06,1.3988828011724407e-05,0.003443905203773872,0.0011712467619544155,7.361119694811379e-06,0.01349769072665407,1.3604082218012675e-14
313,0.007800000000000077,1.0,-0.0007717928736746733,-57.179436940413225,3.5825975651534885e-06,1.4031692240235667e-05,0.003454350572871619,0.0011751988080258673,7.38370391279692e-06,0.013497734762218098,1.3643680799107488e-14
314,0.007825000000000078,1.0,-0.0007718597137035221,-57.184202405042186,3.595024271860987e-06,1.4074543683431896e-05,0.0034647920662347013,0.0011791519591481195,7.406281579234958e-06,0.013497778778767469,1.3683254320515212e-14
315,0.007850000000000077,1.0,-0.0007719265360109642,-57.18896660619999,3.607457087412394e-06,1.411738234443811e-05,0.0034752296847882645,0.0011831062150049175,7.4288526958173234e-06,0.0134978227763129,1.3722802788597914e-14
316,0.007875000000000078,1.0,-0.0007719933406016376,-57.1937295442173,3.619896010180815e-06,1.4160208226379774e-05,0.003485663429457364,0.001187061575280171,7.451417264235474e-06,0.013497866754865119,1.3762326209723721e-14
317,0.007900000000000079,1.0,-0.0007720601274801793,-57.19849121942471,3.6323410385398708e-06,1.4203021332381722e-05,0.003496093301166974,0.0011910180396577591,7.473975286180497e-06,0.013497910714434829,1.380182459026697e-14
