,t,stimstate,Qm,Vm,"('m', 'Ih')",Cm,iax
226,0.005625000000000047,1.0,-0.0007659052782555562,-56.7592227854004,2.5242480588522053e-06,0.013493935270244084,2.945964823489534e-14
227,0.0056500000000000465,1.0,-0.0007659736442652784,-56.76410447258047,2.5361618825236916e-06,0.01349397918600613,2.958167229762619e-14
228,0.005675000000000047,1.0,-0.0007660419919769458,-56.76898485318482,2.5480815336778873e-06,0.013494023082464363,2.9703621706351047e-14
229,0.005700000000000047,1.0,-0.0007661103213954536,-56.773863927562985,2.560007010747389e-06,0.013494066959629937,2.9825496477996736e-14
230,0.005725000000000048,1.0,-0.0007661786325256958,-56.77874169606443,2.571938312166521e-06,0.013494110817513994,2.994729662949116e-14
231,0.0057500000000000485,1.0,-0.000766246925372565,-56.7836181590385,2.5838754363689025e-06,0.013494154656127669,3.0069022177761043e-14
232,0.005775000000000048,1.0,-0.0007663151999409523,-56.78849331683446,2.595818381788664e-06,0.013494198475482087,3.019067313973511e-14
233,0.005800000000000049,1.0,-0.0007663834562357479,-56.793367169801485,2.6077671468616657e-06,0.013494242275588372,3.031224953234355e-14
234,0.005825000000000049,1.0,-0.0007664516942618403,-56.79823971828863,2.6197217300230613e-06,0.013494286056457633,3.043375137251883e-14
235,0.00585000000000005,1.0,-0.000766519914024117,-56.80311096264492,2.6316821297072954e-06,0.013494329818100963,3.055517867719475e-14
236,0.0058750000000000495,1.0,-0.000766588115527464,-56.8079809032192,2.643648344351763e-06,0.013494373560529465,3.067653146331113e-14
237,0.00590000000000005,1.0,-0.0007666562987767661,-56.81284954036031,2.655620372393152e-06,0.013494417283754218,3.0797809747807696e-14
238,0.005925000000000051,1.0,-0.0007667244637769067,-56.81771687441692,2.667598212267438e-06,0.013494460987786306,3.091901354763142e-14
239,0.005950000000000051,1.0,-0.0007667926105327679,-56.82258290573765,2.679581862413552e-06,0.013494504672636787,3.1040142879733415e-14
240,0.0059750000000000515,1.0,-0.0007668607390492305,-56.827447634671,2.6915713212684923e-06,0.013494548338316729,3.1161197761068946e-14
241,0.006000000000000051,1.0,-0.0007669288493311741,-56.832311061565434,2.7035665872697655e-06,0.013494591984837176,3.128217820859865e-14
242,0.006025000000000052,1.0,-0.000766996941383477,-56.83717318676925,2.715567658856613e-06,0.013494635612209179,3.140308423929106e-14
243,0.006050000000000053,1.0,-0.000767065015211016,-56.842034010630684,2.727574534468788e-06,0.013494679220443772,3.152391587011946e-14
244,0.006075000000000053,1.0,-0.0007671330708186666,-56.8468935334979,2.7395872125453285e-06,0.013494722809551973,3.164467311806466e-14
245,0.006100000000000053,1.0,-0.0007672011082113034,-56.85175175571892,2.751605691525783e-06,0.013494766379544812,3.176535600011504e-14
246,0.006125000000000053,1.0,-0.0007672691273937992,-56.856608677641745,2.763629969851437e-06,0.013494809930433286,3.188596453326586e-14
247,0.006150000000000054,1.0,-0.0007673371283710256,-56.86146429961419,2.7756600459628594e-06,0.013494853462228408,3.200649873452186e-14
248,0.006175000000000054,1.0,-0.0007674051111478532,-56.86631862198405,2.787695918301129e-06,0.013494896974941167,3.21269586208951e-14
249,0.006200000000000054,1.0,-0.0007674730757291508,-56.871171645099,2.7997375853066047e-06,0.013494940468582548,3.224734420940659e-14
250,0.006225000000000055,1.0,-0.0007675410221197864,-56.87602336930663,2.811785045422615e-06,0.013494983943163525,3.2367655517087094e-14
251,0.006250000000000055,1.0,-0.0007676089503246265,-56.880873794954425,2.8238382970917683e-06,0.013495027398695071,3.248789256097639e-14
252,0.006275000000000056,1.0,-0.0007676768603485361,-56.88572292238977,2.835897338755952e-06,0.01349507083518815,3.2607958648457025e-14
253,0.0063000000000000556,1.0,-0.0007677447521963793,-56.89057075196,2.847962168860027e-06,0.013495114252653703,3.272770816031862e-14
254,0.006325000000000056,1.0,-0.0007678126258730184,-56.89541728401231,2.860032785846899e-06,0.013495157651102681,3.2847383820827604e-14
255,0.006350000000000057,1.0,-0.0007678804813833149,-56.90026251889382,2.8721091881599832e-06,0.013495201030546019,3.296698564740792e-14
256,0.006375000000000057,1.0,-0.0007679483187321288,-56.90510645695156,2.884191374244437e-06,0.013495244390994646,3.308651365749173e-14
257,0.0064000000000000576,1.0,-0.0007680161379243184,-56.909949098532465,2.896279342544693e-06,0.013495287732459477,3.320596786852166e-14
258,0.006425000000000057,1.0,-0.0007680839389647415,-56.91479044398337,2.9083730915069288e-06,0.013495331054951426,3.332534829795201e-14
259,0.006450000000000058,1.0,-0.000768151721858254,-56.91963049365103,2.9204726195765954e-06,0.013495374358481398,3.3444654963247124e-14
260,0.006475000000000058,1.0,-0.0007682194866097105,-56.92446924788211,2.932577925199653e-06,0.01349541764306028,3.3563887881880636e-14
261,0.006500000000000059,1.0,-0.0007682872332239646,-56.929306707023144,2.944689006823808e-06,0.013495460908698966,3.368304707134095e-14
262,0.006525000000000059,1.0,-0.0007683549617058685,-56.93414287142062,2.9568058628948e-06,0.01349550415540833,3.3802132549124744e-14
263,0.006550000000000059,1.0,-0.000768422672060273,-56.93897774142092,2.9689284918613556e-06,0.013495547383199243,3.39211443327423e-14
264,0.00657500000000006,1.0,-0.0007684903642920279,-56.94381131737031,2.98105689217023e-06,0.013495590592082572,3.404008243971444e-14
265,0.00660000000000006,1.0,-0.0007685580384059812,-56.94864359961501,2.9931910622699273e-06,0.013495633782069165,3.4158946887575106e-14
266,0.0066250000000000605,1.0,-0.0007686256944069798,-56.953474588501095,3.005331000609461e-06,0.013495676953169866,3.427773769387136e-14
267,0.006650000000000061,1.0,-0.0007686933322998697,-56.958304284374584,3.0174767056383533e-06,0.013495720105395516,3.4396454876160795e-14
268,0.006675000000000061,1.0,-0.000768760952089495,-56.96313268758138,3.029628175805392e-06,0.013495763238756947,3.45150984520166e-14
269,0.006700000000000062,1.0,-0.000768828553780699,-56.967959798467305,3.0417854095611167e-06,0.013495806353264979,3.463366843902249e-14
270,0.006725000000000062,1.0,-0.0007688961373783233,-56.9727856173781,3.053948405355331e-06,0.013495849448930421,3.475216485477703e-14
271,0.006750000000000062,1.0,-0.0007689637028872085,-56.97761014465939,3.0661171616395917e-06,0.013495892525764084,3.4870587716891713e-14
272,0.006775000000000063,1.0,-0.0007690312503121938,-56.98243338065673,3.078291676864719e-06,0.01349593558377676,3.4988937042991184e-14
273,0.006800000000000063,1.0,-0.0007690987796581171,-56.98725532571556,3.09047194948204e-06,0.013495978622979242,3.5107212850714894e-14
274,0.006825000000000064,1.0,-0.0007691662909298149,-56.99207598018125,3.10265797794339e-06,0.013496021643382304,3.522541515771539e-14
275,0.0068500000000000635,1.0,-0.0007692337841321225,-56.99689534439904,3.1148497607023596e-06,0.013496064644996728,3.534354398166032e-14
276,0.006875000000000064,1.0,-0.0007693012592698742,-57.00171341871414,3.1270472962105516e-06,0.013496107627833275,3.546159934023062e-14
277,0.006900000000000064,1.0,-0.0007693687163479024,-57.006530203471605,3.1392505829225737e-06,0.013496150591902699,3.557958125112259e-14
278,0.006925000000000065,1.0,-0.0007694361553710387,-57.01134569901643,3.1514596192910426e-06,0.013496193537215753,3.569748973204678e-14
279,0.0069500000000000655,1.0,-0.0007695035763441132,-57.01615990569352,3.163674403770332e-06,0.013496236463783177,3.581532480072809e-14
280,0.006975000000000065,1.0,-0.0007695709792719547,-57.02097282384768,3.1758949348153234e-06,0.013496279371615696,3.593308647490686e-14
281,0.007000000000000066,1.0,-0.0007696383641593908,-57.02578445382361,3.188121210881407e-06,0.013496322260724046,3.6050774772338473e-14
282,0.007025000000000066,1.0,-0.0007697057310112476,-57.03059479596593,3.200353230423226e-06,0.013496365131118935,3.616838971079412e-14
283,0.007050000000000067,1.0,-0.0007697730798323503,-57.035403850619176,3.212590991895932e-06,0.013496407982811078,3.628593130805918e-14
284,0.007075000000000067,1.0,-0.0007698404106275225,-57.04021161812778,3.224834493756436e-06,0.01349645081581117,3.640339958193512e-14
285,0.007100000000000067,1.0,-0.0007699077234015865,-57.04501809883608,3.2370837344621577e-06,0.013496493630129908,3.652079455023828e-14
286,0.007125000000000068,1.0,-0.0007699750181593636,-57.04982329308834,3.2493387124685123e-06,0.013496536425777975,3.663811623080245e-14
287,0.007150000000000068,1.0,-0.0007700422949056733,-57.05462720122871,3.261599426233934e-06,0.013496579202766045,3.675536464147465e-14
288,0.0071750000000000685,1.0,-0.0007701095536898577,-57.05942523869849,3.273866134947795e-06,0.013496623046380754,3.687263334548784e-14
289,0.007200000000000068,1.0,-0.0007701767944995258,-57.06421928775864,3.2861389909637612e-06,0.013496667510962396,3.6989883964134904e-14
290,0.007225000000000069,1.0,-0.0007702440173394787,-57.06901205563725,3.298417992630716e-06,0.013496711956193648,3.7107061286993073e-14
291,0.00725000000000007,1.0,-0.0007703112222145167,-57.073803542676536,3.3107031382993335e-06,0.013496756382085555,3.722416533200743e-14
292,0.00727500000000007,1.0,-0.0007703784091294383,-57.07859374921863,3.3229944263208215e-06,0.013496800788649146,3.734119611713864e-14
293,0.00730000000000007,1.0,-0.000770445578089041,-57.08338267560557,3.335291855045659e-06,0.01349684517589545,3.745815366036456e-14
294,0.00732500000000007,1.0,-0.0007705127290981207,-57.08817032217932,3.3475954228248577e-06,0.013496889543835473,3.7575037979678564e-14
295,0.007350000000000071,1.0,-0.0007705798621614726,-57.09295668928172,3.3599051280099596e-06,0.013496933892480235,3.769184909309246e-14
296,0.007375000000000072,1.0,-0.0007706469772838901,-57.09774177725454,3.3722209689543024e-06,0.01349697822184073,3.780858701863245e-14
297,0.0074000000000000715,1.0,-0.0007707140744701654,-57.10252558643946,3.3845429440104933e-06,0.013497022531927944,3.7925251774343024e-14
298,0.007425000000000072,1.0,-0.0007707811537250898,-57.10730811717806,3.3968710515316713e-06,0.013497066822752873,3.804184337828532e-14
299,0.007450000000000072,1.0,-0.0007708482150534528,-57.11208936981183,3.409205289871506e-06,0.013497111094326482,3.8158361848536854e-14
300,0.007475000000000073,1.0,-0.0007709152584600429,-57.11686934468217,3.4215456573842003e-06,0.013497155346659741,3.827480720319169e-14
301,0.007500000000000073,1.0,-0.0007709822839496475,-57.121648042130396,3.4338921524244878e-06,0.013497199579763614,3.839117946036322e-14
302,0.007525000000000073,1.0,-0.0007710492915270521,-57.126425462497735,3.446244773347635e-06,0.013497243793649041,3.85074786381785e-14
303,0.007550000000000074,1.0,-0.0007711162811970415,-57.1312016061253,3.4586035185081694e-06,0.01349728798832697,3.862370475478501e-14
304,0.007575000000000074,1.0,-0.0007711832529643991,-57.135976473354134,3.4709683862624207e-06,0.013497332163808336,3.873985782834555e-14
305,0.007600000000000075,1.0,-0.0007712502068339069,-57.14075006452517,3.4833393749672494e-06,0.013497376320104067,3.885593787704071e-14
306,0.007625000000000074,1.0,-0.0007713171428103458,-57.145522379979276,3.4957164829787768e-06,0.013497420457225079,3.897194491906911e-14
307,0.007650000000000075,1.0,-0.0007713840608984952,-57.15029342005722,3.508099708653654e-06,0.01349746457518228,3.908787897264507e-14
308,0.007675000000000076,1.0,-0.0007714509611031332,-57.15506318509966,3.520489050350336e-06,0.013497508673986571,3.9203740056001325e-14
309,0.007700000000000076,1.0,-0.000771517843429037,-57.15983167544718,3.532884506426536e-06,0.013497552753648851,3.931952818738922e-14
310,0.007725000000000076,1.0,-0.0007715847078809821,-57.16459889144028,3.545286075241772e-06,0.013497596814180004,3.94352433850759e-14
311,0.007750000000000076,1.0,-0.0007716515544637429,-57.16936483341934,3.5576937551535444e-06,0.013497640855590905,3.9550885667347003e-14
312,0.007775000000000077,1.0,-0.0007717183831820926,-57.17412950172468,3.5701075445224327e-06,0.01349768487789243,3.96664550525051e-14
313,0.007800000000000077,1.0,-0.0007717851940408029,-57.17889289669651,3.5825274417069967e-06,0.013497728881095431,3.9781951558871706e-14
314,0.007825000000000078,1.0,-0.0007718519870446446,-57.18365501867497,3.5949534450688793e-06,0.01349777286521077,3.989737520478446e-14
315,0.007850000000000077,1.0,-0.0007719187621983868,-57.18841586800008,3.6073855529676996e-06,0.013497816830249285,4.0012726008600136e-14
316,0.007875000000000078,1.0,-0.0007719855195067976,-57.19317544501178,3.6198237637661633e-06,0.013497860776221822,4.012800398869278e-14
317,0.007900000000000079,1.0,-0.0007720522589746438,-57.19793375004995,3.632268075824949e-06,0.013497904703139203,4.0243209163453485e-14
318,0.00792500000000008,1.0,-0.0007721189806066908,-57.20269078345433,3.644718487505264e-06,0.013497948611012254,4.035834155129232e-14
319,0.007950000000000079,1.0,-0.0007721856844077027,-57.20744654556459,3.657174997170126e-06,0.013497992499851784,4.0473401170636865e-14
320,0.00797500000000008,1.0,-0.0007722523703824427,-57.21220103672033,3.6696376031830833e-06,0.013498036369668601,4.058806723089241e-14
321,0.00800000000000008,1.0,-0.0007723190385356721,-57.21695425726102,3.682106303906933e-06,0.013498080220473501,4.07026517084751e-14
322,0.008025000000000079,1.0,-0.0007723856888721515,-57.22170620752607,3.6945810977050004e-06,0.013498124052277275,4.0817163827493825e-14
323,0.008050000000000078,1.0,-0.0007724523213966398,-57.22645688785478,3.707061982942424e-06,0.013498167865090702,4.093160360673015e-14
324,0.008075000000000075,1.0,-0.0007725189361138953,-57.23120629858638,3.7195489579835892e-06,0.013498211658924559,4.104597106498375e-14
325,0.008100000000000074,1.0,-0.000772585533028674,-57.235954440059984,3.7320420211934093e-06,0.013498255433789607,4.1160266221070545e-14
326,0.008125000000000073,1.0,-0.0007726521121457316,-57.24070131261465,3.7445411709386145e-06,0.013498299189696602,4.127448909382338e-14
327,0.008150000000000072,1.0,-0.0007727186734698219,-57.2454469165893,3.757046405583891e-06,0.013498342926656302,4.138863970209208e-14
328,0.00817500000000007,1.0,-0.0007727852170056979,-57.2501912523228,3.7695577234957404e-06,0.013498386644679443,4.1502718064742884e-14
329,0.008200000000000068,1.0,-0.0007728517427581108,-57.25493432015392,3.7820751230411936e-06,0.013498430343776754,4.1616724200659854e-14
330,0.008225000000000067,1.0,-0.0007729182507318108,-57.25967612042133,3.794598602587811e-06,0.013498474023958963,4.17306581287439e-14
331,0.008250000000000066,1.0,-0.000772984740931547,-57.264416653463606,3.8071281605036827e-06,0.013498517685236796,4.1844519867912084e-14
332,0.008275000000000065,1.0,-0.000773051213362067,-57.26915591961925,3.819663795156136e-06,0.013498561327620952,4.1958309437098955e-14
333,0.008300000000000063,1.0,-0.0007731176680281172,-57.273893919226666,3.8322055049143195e-06,0.013498604951122138,4.2072026855256076e-14
334,0.008325000000000062,1.0,-0.0007731841049344429,-57.27863065262416,3.844753288146617e-06,0.01349864855575105,4.21856721413521e-14
335,0.00835000000000006,1.0,-0.0007732505240857876,-57.28336612014995,3.857307143223234e-06,0.013498692141518368,4.22992453143726e-14
336,0.00837500000000006,1.0,-0.0007733169254868943,-57.288100322142185,3.869867068513612e-06,0.013498735708434772,4.241274639331935e-14
337,0.008400000000000057,1.0,-0.000773383309142504,-57.292833258938884,3.882433062387719e-06,0.013498779256510936,4.2526175397212806e-14
338,0.008425000000000056,1.0,-0.000773449675057357,-57.297564930878025,3.895005123217348e-06,0.013498822785757513,4.263953234508864e-14
339,0.008450000000000055,1.0,-0.000773516023236192,-57.302295338297455,3.907583249373524e-06,0.013498866296185167,4.275281725600075e-14
340,0.008475000000000054,1.0,-0.0007735823536837466,-57.307024481534924,3.920167439227801e-06,0.013498909787804545,4.286603014902029e-14
341,0.008500000000000051,1.0,-0.0007736486664047568,-57.31175236092815,3.932757691152261e-06,0.013498953260626277,4.2979171043233744e-14
342,0.00852500000000005,1.0,-0.000773714961403958,-57.31647897681471,3.945354003519513e-06,0.013498996714661,4.3092239957746385e-14
343,0.008550000000000049,1.0,-0.0007737812386860837,-57.32120432953208,3.957956374702695e-06,0.013499040149919336,4.3205236911679984e-14
344,0.008575000000000048,1.0,-0.0007738474982558663,-57.325928419417686,3.970564803074171e-06,0.013499083566411902,4.331816192417333e-14
345,0.008600000000000047,1.0,-0.0007739137401180372,-57.330651246808856,3.983179287009437e-06,0.013499126964149302,4.34310150143811e-14
346,0.008625000000000044,1.0,-0.0007739799642773261,-57.335372812042806,3.995799824881912e-06,0.013499170343142134,4.354379620147681e-14
347,0.008650000000000043,1.0,-0.0007740461707384619,-57.340093115456696,4.0084264150668455e-06,0.013499213703400993,4.36565055046495e-14
348,0.008675000000000042,1.0,-0.0007741123595061719,-57.34481215738754,4.021059055938712e-06,0.013499257044936463,4.376914294310704e-14
349,0.008700000000000041,1.0,-0.0007741785305851823,-57.349529938172324,4.0336977458725115e-06,0.01349930036775912,4.3881708536072176e-14
350,0.008725000000000038,1.0,-0.0007742446839802179,-57.3542464581479,4.046342483245075e-06,0.013499343671879533,4.39942023027865e-14
351,0.008750000000000037,1.0,-0.0007743108196960025,-57.35896171765107,4.058993266433764e-06,0.013499386957308257,4.4106624262506343e-14
352,0.008775000000000036,1.0,-0.0007743769377372582,-57.36367571701851,4.071650093813855e-06,0.013499430224055848,4.421897443450737e-14
353,0.008800000000000035,1.0,-0.0007744430381087063,-57.3683884565868,4.084312963763762e-06,0.013499473472132855,4.433125283808152e-14
354,0.008825000000000032,1.0,-0.0007745091208150665,-57.37309993669247,4.09698187466112e-06,0.013499516701549813,4.44434594925369e-14
355,0.008850000000000031,1.0,-0.0007745751858610575,-57.37781015767193,4.109656824884093e-06,0.013499559912317249,4.4555594417199427e-14
356,0.00887500000000003,1.0,-0.0007746412332513965,-57.38251911986153,4.122337812811369e-06,0.013499603104445684,4.466765763141117e-14
357,0.00890000000000003,1.0,-0.0007747072629907995,-57.38722682359747,4.135024836822165e-06,0.013499646277945634,4.477964915453183e-14
358,0.008925000000000028,1.0,-0.0007747732750839814,-57.39193326921593,4.147717895294912e-06,0.013499689432827606,4.489156900593869e-14
359,0.008950000000000026,1.0,-0.0007748392695356558,-57.39663845705296,4.160416986611191e-06,0.013499732569102097,4.500341720502389e-14
360,0.008975000000000025,1.0,-0.0007749052463505348,-57.40134238744453,4.173122109150484e-06,0.013499775686779599,4.511519377119804e-14
361,0.009000000000000024,1.0,-0.0007749712055333296,-57.40604506072651,4.185833261292802e-06,0.013499818785870595,4.5226898723888374e-14
362,0.009025000000000023,1.0,-0.0007750371470887497,-57.41074647723471,4.1985504414213074e-06,0.013499861866385555,4.5338532082538584e-14
363,0.00905000000000002,1.0,-0.0007751030710215039,-57.41544663730481,4.211273647915746e-06,0.013499904928334956,4.545009386661019e-14
364,0.009075000000000019,1.0,-0.0007751689773362993,-57.42014554127244,4.224002879159021e-06,0.013499947971729251,4.5561584095580213e-14
365,0.009100000000000018,1.0,-0.0007752348660378417,-57.42484318947311,4.236738133534558e-06,0.013499990996578892,4.5673002788943513e-14
366,0.009125000000000017,1.0,-0.000775300737130836,-57.42953958224224,4.249479409424998e-06,0.013500034002894328,4.578434996621124e-14
367,0.009150000000000014,1.0,-0.0007753665906199857,-57.434234719915196,4.262226705213503e-06,0.013500076990685993,4.589562564691164e-14
368,0.009175000000000013,1.0,-0.000775432426509993,-57.438928602827204,4.274980019283765e-06,0.013500119959964318,4.600682985058976e-14
369,0.009200000000000012,1.0,-0.0007754982448055586,-57.44362123131345,4.287739350019996e-06,0.013500162910739721,4.611796259680663e-14
370,0.009225000000000011,1.0,-0.0007755640455113825,-57.448312605708985,4.300504695806938e-06,0.013500205843022622,4.622902390514161e-14
371,0.009250000000000008,1.0,-0.000775629828632163,-57.453002726348814,4.313276055029856e-06,0.013500248756823418,4.6340013795188824e-14
372,0.009275000000000007,1.0,-0.0007756955941725973,-57.4576915935678,4.326053426074542e-06,0.013500291652152517,4.645093228656148e-14
373,0.009300000000000006,1.0,-0.0007757613421373814,-57.46237920770078,4.338836807325989e-06,0.013500334529020308,4.65617793988866e-14
374,0.009325000000000005,1.0,-0.0007758270725312098,-57.46706556908245,4.351626197172364e-06,0.013500377387437168,4.6672555151810695e-14
375,0.009350000000000004,1.0,-0.000775892785358776,-57.47175067804744,4.364421593999709e-06,0.013500420227413478,4.6783259564994705e-14
376,0.009375000000000001,1.0,-0.0007759584806247723,-57.47643453493029,4.377222996194594e-06,0.013500463048959608,4.6893892658117663e-14
377,0.0094,1.0,-0.0007760241583338892,-57.481117140065436,4.390030402145436e-06,0.013500505852085912,4.700445445087428e-14
378,0.009425,1.0,-0.0007760898184908168,-57.48579849378724,4.402843810241177e-06,0.013500548636802749,4.711494496297637e-14
379,0.009449999999999998,1.0,-0.0007761554611002433,-57.49047859642998,4.415663218868635e-06,0.013500591403120458,4.7225364214152366e-14
380,0.009474999999999996,1.0,-0.0007762210861668559,-57.49515744832782,4.428488626417801e-06,0.013500634151049384,4.7335712224146924e-14
381,0.009499999999999995,1.0,-0.0007762866936953405,-57.499835049814834,4.4413200312791936e-06,0.013500676880599857,4.744598901272163e-14
382,0.009524999999999994,1.0,-0.0007763522836903815,-57.50451140122506,4.4541574318412e-06,0.01350071959178219,4.755619459965391e-14
383,0.009549999999999993,1.0,-0.0007764178561566628,-57.509186502892376,4.467000826495389e-06,0.013500762284606711,4.7666329004738364e-14
384,0.00957499999999999,1.0,-0.0007764834110988659,-57.513860355150626,4.479850213631193e-06,0.013500804959083715,4.777639224778571e-14
385,0.009599999999999989,1.0,-0.0007765489485216723,-57.51853295833352,4.492705591641231e-06,0.013500847615223514,4.7886384348622574e-14
386,0.009624999999999988,1.0,-0.0007766144684297612,-57.52320431277472,4.5055669589159834e-06,0.013500890253036392,4.799630532709361e-14
387,0.009649999999999987,1.0,-0.0007766799708278112,-57.527874418807784,4.518434313847786e-06,0.013500932872532635,4.8106155203058055e-14
388,0.009674999999999986,1.0,-0.0007767454557204994,-57.53254327676615,4.531307654829499e-06,0.013500975473722523,4.8215933996392774e-14
389,0.009699999999999983,1.0,-0.0007768109231125017,-57.5372108869832,4.544186980254506e-06,0.013501018056616325,4.8325482538690204e-14
390,0.009724999999999982,1.0,-0.0007768763730084925,-57.541877249792236,4.557072288515382e-06,0.013501060621224302,4.8434790290903734e-14
391,0.009749999999999981,1.0,-0.0007769418054131455,-57.546542365526456,4.569963578006558e-06,0.013501103167556709,4.854402737642114e-14
392,0.00977499999999998,1.0,-0.0007770072203311328,-57.55120623451895,4.582860847121655e-06,0.013501145695623794,4.865319381541137e-14
393,0.009799999999999977,1.0,-0.0007770726177671252,-57.55586885710275,4.595764094254816e-06,0.013501188205435798,4.876228962805669e-14
394,0.009824999999999976,1.0,-0.0007771379977257923,-57.56053023361078,4.608673317802044e-06,0.013501230697002951,4.887131483455539e-14
395,0.009849999999999975,1.0,-0.0007772033602118025,-57.56519036437588,4.621588516158528e-06,0.01350127317033548,4.898026945512093e-14
396,0.009874999999999974,1.0,-0.000777268705229823,-57.569849249730794,4.634509687719983e-06,0.013501315625443603,4.908915350998246e-14
397,0.009899999999999971,1.0,-0.0007773340327845196,-57.57450689000821,4.647436830882641e-06,0.013501358062337524,4.9197967019382105e-14
398,0.00992499999999997,1.0,-0.0007773993428805572,-57.57916328554069,4.660369944044603e-06,0.013501400481027452,4.9306710003580147e-14
399,0.00994999999999997,1.0,-0.0007774646355225989,-57.58381843666071,4.673309025601808e-06,0.013501442881523579,4.9415382482849546e-14
400,0.009974999999999968,1.0,-0.0007775299107153071,-57.588472343700666,4.686254073952061e-06,0.013501485263836096,4.952398447747921e-14
401,0.009999999999999967,1.0,-0.0007775951684633425,-57.59312500699289,4.699205087493688e-06,0.013501527627975175,4.9632516007773076e-14
402,0.010024999999999964,0.0,-0.000777710874421901,-44.139770909925765,4.700814907674826e-06,0.017619277544710054,3.200246142510565e-14
403,0.010049999999999963,0.0,-0.0007778265604429558,-44.14508843084121,4.702425365585155e-06,0.017619775791400175,3.213936404875799e-14
404,0.010074999999999962,0.0,-0.0007779422265299424,-44.15040503548498,4.7040364611142506e-06,0.017620273832248817,3.2276215059599927e-14
405,0.010099999999999961,0.0,-0.0007780578726862954,-44.155720724014955,4.705648194151855e-06,0.01762077166737612,3.2413014451512287e-14
406,0.010124999999999959,0.0,-0.0007781734989154488,-44.16103549658898,4.707260564587457e-06,0.017621269296902137,3.254976221840228e-14
407,0.010149999999999958,0.0,-0.0007782891052208365,-44.16634935336487,4.708873572310853e-06,0.017621766720946827,3.268645835420375e-14
408,0.010174999999999957,0.0,-0.0007784046916058912,-44.17166229450044,4.710487217211726e-06,0.01762226393963004,3.282310285287696e-14
409,0.010199999999999956,0.0,-0.0007785202580740452,-44.17697432015346,4.712101499179645e-06,0.017622760953071553,3.295969570840825e-14
410,0.010224999999999953,0.0,-0.0007786358046287304,-44.182285430481656,4.7137164181044895e-06,0.017623257761391044,3.309623691481169e-14
411,0.010249999999999952,0.0,-0.0007787513312733778,-44.187595625642736,4.7153319738758814e-06,0.017623754364708102,3.3232726466126526e-14
412,0.01027499999999995,0.0,-0.0007788668380114181,-44.19290490579441,4.716948166383612e-06,0.017624250763142207,3.336916435641869e-14
413,0.01029999999999995,0.0,-0.0007789823248462812,-44.1982132710943,4.7185649955175e-06,0.01762474695681277,3.350555057978106e-14
414,0.010324999999999949,0.0,-0.0007790977917813965,-44.20352072170008,4.720182461167249e-06,0.017625242945839094,3.364188513033147e-14
415,0.010349999999999946,0.0,-0.0007792132388201929,-44.20882725776934,4.721800563222731e-06,0.017625738730340387,3.3778168002215826e-14
416,0.010374999999999945,0.0,-0.0007793286659660985,-44.21413287945965,4.723419301573847e-06,0.017626234310435782,3.3914399189605786e-14
417,0.010399999999999944,0.0,-0.000779444073222541,-44.219437586928564,4.725038676110381e-06,0.017626729686244305,3.405057868669872e-14
418,0.010424999999999943,0.0,-0.0007795594605929473,-44.22474138033361,4.726658686722145e-06,0.017627224857884895,3.4186706487718806e-14
419,0.01044999999999994,0.0,-0.000779674828080744,-44.23004425983229,4.728279333299119e-06,0.017627719825476392,3.432278258691648e-14
420,0.01047499999999994,0.0,-0.0007797901756893568,-44.235346225582056,4.729900615731312e-06,0.01762821458913756,3.445880697856884e-14
421,0.010499999999999938,0.0,-0.000779905503422211,-44.24064727774036,4.731522533908475e-06,0.01762870914898706,3.4594779656978387e-14
422,0.010524999999999937,0.0,-0.0007800208112827313,-44.245947416464624,4.733145087720669e-06,0.017629203505143458,3.473070061647446e-14
423,0.010549999999999934,0.0,-0.0007801360993368558,-44.251244092389804,4.734768280703287e-06,0.017629698674867793,3.4866621869093736e-14
424,0.010574999999999933,0.0,-0.0007802513675784289,-44.25652828402736,4.736392129295754e-06,0.017630198251678716,3.500272747706378e-14
425,0.010599999999999932,0.0,-0.0007803666160108555,-44.26181156756287,4.738016633384865e-06,0.017630697623382968,3.513878125010879e-14
426,0.010624999999999931,0.0,-0.0007804818446375394,-44.26709394315239,4.739641792857301e-06,0.017631196790099453,3.527478318268817e-14
427,0.01064999999999993,0.0,-0.0007805970534618842,-44.27237541095193,4.741267607600053e-06,0.017631695751947007,3.541073326928743e-14
428,0.010674999999999928,0.0,-0.0007807122424872929,-44.277655971117504,4.7428940775e-06,0.017632194509044352,3.5546631504418386e-14
429,0.010699999999999927,0.0,-0.0007808274117171677,-44.28293562380508,4.7445212024439025e-06,0.01763269306151013,3.5682477882619064e-14
430,0.010724999999999926,0.0,-0.0007809425611549104,-44.28821436917059,4.746148982318693e-06,0.017633191409462904,3.5818272398453815e-14
431,0.010749999999999925,0.0,-0.0007810576908039222,-44.293492207369965,4.747777417011331e-06,0.017633689553021123,3.5954015046512044e-14
432,0.010774999999999922,0.0,-0.0007811728006676038,-44.298769138559095,4.749406506408661e-06,0.017634187492303156,3.6089705821409915e-14
433,0.01079999999999992,0.0,-0.000781287890749355,-44.304045162893836,4.751036250397696e-06,0.01763468522742728,3.6225192563854786e-14
434,0.01082499999999992,0.0,-0.0007814029610525752,-44.309320280530045,4.752666648865479e-06,0.017635182758511676,3.636017232403671e-14
