,t,stimstate,Qm,Vm,"('m', 'NapEt2')","('h', 'NapEt2')","('m', 'NaTat')","('h', 'NaTat')","('m', 'KPst')","('h', 'KPst')","('m', 'KTst')","('h', 'KTst')","('m', 'SKv31')",Cm,iax
15,0.00035000000000000016,1.0,-0.0002075763710705055,-39.58038920203951,0.0008005351945408455,2.5066434216286664e-08,0.0008005351945408455,2.2262955420695326e-05,2.001102332892549e-05,3.5774840325388586e-07,0.0005524751299272739,5.617462100203305e-06,3.108611536313584e-06,0.005244424707673401,1353517.7632637573
16,0.00037500000000000017,1.0,-0.0002621315140697892,-31.29685362376165,0.0008540933354128012,2.623253852866672e-08,0.0008540933354128012,2.237526143765936e-05,2.1014673947648186e-05,3.6490554631614297e-07,0.000587924973893035,5.8053293540213746e-06,3.21537153409109e-06,0.008375650703455056,1106574.9990313763
17,0.0004000000000000002,1.0,-0.00014745681500731478,-39.49066593891788,0.0008919179440010064,2.7924258941852378e-08,0.0008919179440010064,2.2800116945529448e-05,2.1646147895881603e-05,3.7874465426843364e-07,0.0006135194282669675,6.105369410028925e-06,3.279842007963354e-06,0.003733966280421641,1351019.980597058
18,0.0004250000000000002,1.0,-0.00020029021458266465,-22.247294556097515,0.0009717848320461809,2.85663754093233e-08,0.0009717848320461809,2.2821350444708182e-05,2.3339975035464736e-05,3.821241880919241e-07,0.0006650280333907246,6.1804070811354235e-06,3.472638958009521e-06,0.009002902086706508,838271.9866853995
19,0.00045000000000000026,1.0,-0.00017662660290287862,-30.20114713056989,0.0010279495268474602,2.9664990388196726e-08,0.0010279495268474602,2.2913479900294795e-05,2.4407463667926796e-05,3.8864922874652786e-07,0.0007020642454416831,6.352180259698906e-06,3.586964926357029e-06,0.005848340863983126,1072103.9909775876
20,0.00047500000000000027,1.0,-0.0002539009891013026,-26.64035832726846,0.0010937514542612864,3.0551312976777775e-08,0.0010937514542612864,2.2962091319537925e-05,2.5717751512830222e-05,3.935055207455823e-07,0.0007449432468968651,6.474844056803921e-06,3.730885528952484e-06,0.009530689714537938,965603.0484436052
21,0.0005000000000000002,1.0,-0.00017200771842346257,-38.255769749502235,0.0011335505118864068,3.216175307646236e-08,0.0011335505118864068,2.331552245454199e-05,2.6395070182843492e-05,4.0609531438208816e-07,0.0007717906819186404,6.759255744203498e-06,3.8003681817499597e-06,0.004496255585752543,1311252.180834283
22,0.0005250000000000002,1.0,-0.00022949060332574383,-25.945018028606597,0.001201401083239558,3.3007843293567604e-08,0.001201401083239558,2.3358172060120812e-05,2.775877778390534e-05,4.1067699615654474e-07,0.0008159075233155678,6.873184929144604e-06,3.95093236925925e-06,0.008845266674037799,945455.9335198855
23,0.00055,1.0,-0.00017044384604552207,-34.590615743694414,0.0012478092772428711,3.438093323206882e-08,0.0012478092772428711,2.3554300523494743e-05,2.8591296964233794e-05,4.2006127691613886e-07,0.0008469236895350742,7.10869938566894e-06,4.037800259301216e-06,0.004927459149858949,1201866.384991318
24,0.000575,1.0,-0.00023112085257891556,-25.70958813396596,0.0013163473518545909,3.5213401460721785e-08,0.0013163473518545909,2.3594929960293517e-05,2.9973084342638575e-05,4.2454997952510326e-07,0.0008914527218672634,7.219668773733291e-06,4.190612160250319e-06,0.008989675422826887,937670.7286386918
25,0.0005999999999999998,1.0,-0.00017549965999547515,-34.835505413209574,0.0013622711257166207,3.660216414020324e-08,0.0013622711257166207,2.3799480792841727e-05,3.0794301926930354e-05,4.3412685390215325e-07,0.0009221616435919641,7.458580277834208e-06,4.276192963840669e-06,0.005037953602617344,1208287.3951849765
26,0.0006249999999999998,1.0,-0.00024283685725050384,-26.47070506546879,0.0014285495091371353,3.7478670549990194e-08,0.0014285495091371353,2.3846625877335806e-05,3.211759626062167e-05,4.3891613980464825e-07,0.000965315876800931,7.579101660991439e-06,4.421727923547224e-06,0.00917379634013928,959618.5322159525
